Time(s),Raw_Roll,Raw_Pitch,Smooth_Roll,Smooth_Pitch
384.547,0.11,3.38,0.30,3.36
384.569,0.17,3.24,0.24,3.34
384.591,0.28,3.09,0.23,3.29
384.613,0.36,3.28,0.25,3.25
384.635,0.26,3.24,0.24,3.25
384.657,0.15,3.22,0.24,3.21
384.679,0.13,3.39,0.24,3.24
384.701,0.20,3.44,0.22,3.31
384.723,0.32,3.51,0.21,3.36
384.745,0.25,3.37,0.21,3.39
384.767,0.38,3.39,0.26,3.42
384.789,0.45,3.50,0.32,3.44
384.811,0.44,3.47,0.37,3.45
384.833,0.39,3.39,0.38,3.42
384.855,0.27,3.46,0.39,3.44
384.877,0.40,3.59,0.39,3.48
384.899,0.29,3.33,0.36,3.45
384.921,0.32,3.36,0.33,3.43
384.943,0.26,3.38,0.31,3.42
384.965,0.29,3.47,0.31,3.43
384.987,0.20,3.33,0.27,3.37
385.009,0.31,3.26,0.28,3.36
385.031,0.39,3.35,0.29,3.36
385.053,0.34,3.38,0.31,3.36
385.075,0.44,3.22,0.34,3.31
385.097,0.27,3.32,0.35,3.31
385.119,0.28,3.31,0.34,3.32
385.141,0.39,3.19,0.34,3.28
385.163,0.44,3.17,0.36,3.24
385.185,0.37,3.32,0.35,3.26
385.207,0.35,3.17,0.37,3.23
385.229,0.32,3.34,0.37,3.24
385.251,0.26,3.46,0.35,3.29
385.273,0.24,3.42,0.31,3.34
385.295,0.24,3.41,0.28,3.36
385.317,0.40,3.43,0.29,3.41
385.339,0.34,3.45,0.30,3.43
385.361,0.16,3.19,0.28,3.38
385.383,0.25,3.22,0.28,3.34
385.405,0.34,3.36,0.30,3.33
385.427,0.22,3.30,0.26,3.30
385.449,0.25,3.24,0.24,3.26
385.471,0.28,3.36,0.27,3.30
385.493,0.35,3.21,0.29,3.29
385.515,0.38,3.25,0.30,3.27
385.537,0.27,3.22,0.31,3.26
385.559,0.26,3.18,0.31,3.24
385.581,0.22,3.30,0.30,3.23
385.603,0.35,3.37,0.30,3.26
385.625,0.34,3.31,0.29,3.28
385.647,0.42,3.20,0.32,3.27
385.669,0.34,3.17,0.33,3.27
385.691,0.31,3.30,0.35,3.27
385.713,0.28,3.28,0.34,3.25
385.735,0.23,3.51,0.32,3.29
385.757,0.41,3.45,0.31,3.34
385.779,0.30,3.45,0.31,3.40
385.801,0.40,3.39,0.32,3.42
385.823,0.49,3.35,0.37,3.43
385.845,0.30,3.33,0.38,3.39
385.867,0.29,3.26,0.36,3.36
385.889,0.20,3.48,0.34,3.36
385.911,0.13,3.51,0.28,3.39
385.933,0.13,3.66,0.21,3.45
385.955,0.02,3.54,0.15,3.49
385.977,0.28,3.39,0.15,3.52
385.999,0.41,3.45,0.19,3.51
386.021,0.32,3.38,0.23,3.48
386.043,0.21,3.47,0.25,3.45
386.065,0.13,3.41,0.27,3.42
386.087,0.36,3.43,0.29,3.43
386.109,0.31,3.34,0.27,3.41
386.131,0.22,3.35,0.25,3.40
386.153,0.23,3.37,0.25,3.38
386.175,0.32,3.20,0.29,3.34
386.197,0.41,3.27,0.30,3.31
386.219,0.26,3.33,0.29,3.30
386.241,0.26,3.37,0.30,3.31
386.263,0.38,3.35,0.33,3.30
386.285,0.32,3.36,0.33,3.34
386.307,0.16,3.34,0.28,3.35
386.329,0.26,3.34,0.28,3.35
386.351,0.10,3.28,0.24,3.33
386.373,0.24,3.36,0.22,3.34
386.395,0.24,3.20,0.20,3.30
386.417,0.29,3.23,0.23,3.28
386.439,0.24,3.40,0.22,3.29
386.461,0.41,3.42,0.28,3.32
386.483,0.25,3.35,0.29,3.32
386.505,0.20,3.28,0.28,3.34
386.527,0.33,3.23,0.29,3.34
386.549,0.16,3.06,0.27,3.27
386.571,0.38,3.08,0.26,3.20
386.593,0.37,3.27,0.29,3.18
386.615,0.44,3.49,0.34,3.23
386.637,0.41,3.45,0.35,3.27
386.659,0.34,3.40,0.39,3.34
386.681,0.40,3.40,0.39,3.40
386.703,0.38,3.38,0.39,3.42
386.725,0.34,3.33,0.37,3.39
386.747,0.37,3.45,0.37,3.39
386.769,0.32,3.48,0.36,3.41
386.791,0.26,3.42,0.33,3.41
386.813,0.45,3.29,0.35,3.39
386.835,0.30,3.35,0.34,3.40
386.857,0.33,3.50,0.33,3.41
386.879,0.36,3.49,0.34,3.41
386.901,0.22,3.45,0.33,3.42
386.923,0.27,3.37,0.30,3.43
386.945,0.30,3.33,0.30,3.43
386.967,0.24,3.32,0.28,3.39
386.989,0.37,3.56,0.28,3.41
387.011,0.43,3.37,0.32,3.39
387.033,0.08,3.24,0.28,3.36
387.055,0.12,3.28,0.25,3.35
387.077,0.22,3.42,0.24,3.37
387.099,0.18,3.44,0.21,3.35
387.121,0.33,3.51,0.19,3.38
387.143,0.31,3.32,0.23,3.39
387.165,0.36,3.38,0.28,3.41
387.187,0.43,3.35,0.32,3.40
387.209,0.22,3.44,0.33,3.40
387.231,0.23,3.41,0.31,3.38
387.253,0.34,3.43,0.32,3.40
387.275,0.26,3.43,0.30,3.41
387.297,0.27,3.37,0.26,3.42
387.319,0.14,3.55,0.25,3.44
387.341,0.19,3.49,0.24,3.45
387.363,0.32,3.46,0.24,3.46
387.385,0.36,3.59,0.26,3.49
387.407,0.28,3.57,0.26,3.53
387.429,0.33,3.49,0.30,3.52
387.451,0.44,3.40,0.35,3.50
387.473,0.57,3.42,0.40,3.49
387.495,0.49,3.45,0.42,3.47
387.517,0.37,3.30,0.44,3.41
387.539,0.21,3.38,0.42,3.39
387.561,0.31,3.39,0.39,3.39
387.583,0.35,3.57,0.35,3.42
387.605,0.32,3.50,0.31,3.43
387.627,0.32,3.41,0.30,3.45
387.649,0.28,3.35,0.32,3.44
387.671,0.31,3.43,0.32,3.45
387.693,0.16,3.36,0.28,3.41
387.715,0.24,3.37,0.26,3.38
387.737,0.30,3.41,0.26,3.38
387.759,0.15,3.28,0.23,3.37
387.781,0.21,3.31,0.21,3.35
387.803,0.15,3.34,0.21,3.34
387.825,0.23,3.53,0.21,3.37
387.847,0.35,3.39,0.22,3.37
387.869,0.32,3.41,0.25,3.40
387.891,0.33,3.33,0.28,3.40
387.913,0.31,3.25,0.31,3.38
387.935,0.37,3.22,0.34,3.32
387.957,0.49,3.22,0.36,3.29
387.979,0.49,3.31,0.40,3.27
388.001,0.34,3.35,0.40,3.27
388.023,0.36,3.39,0.41,3.30
388.045,0.36,3.39,0.41,3.33
388.067,0.19,3.44,0.35,3.38
388.089,0.16,3.38,0.28,3.39
388.111,0.20,3.28,0.25,3.38
388.133,0.27,3.27,0.24,3.35
388.155,0.33,3.27,0.23,3.33
388.177,0.24,3.33,0.24,3.31
388.199,0.29,3.39,0.27,3.31
388.221,0.27,3.32,0.28,3.32
388.243,0.31,3.25,0.29,3.31
388.265,0.39,3.33,0.30,3.32
388.287,0.38,3.41,0.33,3.34
388.309,0.29,3.36,0.33,3.33
388.331,0.40,3.37,0.35,3.34
388.353,0.34,3.30,0.36,3.35
388.375,0.41,3.43,0.36,3.37
388.397,0.31,3.48,0.35,3.39
388.419,0.36,3.54,0.36,3.42
388.441,0.43,3.51,0.37,3.45
388.463,0.37,3.37,0.38,3.47
388.485,0.36,3.46,0.37,3.47
388.507,0.32,3.45,0.37,3.47
388.529,0.13,3.46,0.32,3.45
388.551,0.18,3.47,0.27,3.44
388.573,0.43,3.36,0.28,3.44
388.595,0.48,3.32,0.31,3.41
388.617,0.47,3.32,0.34,3.39
388.639,0.47,3.31,0.41,3.36
388.661,0.31,3.18,0.43,3.30
388.683,0.28,3.40,0.40,3.31
388.705,0.20,3.38,0.35,3.32
388.727,0.36,3.30,0.32,3.31
388.749,0.32,3.46,0.29,3.34
388.771,0.32,3.25,0.30,3.36
388.793,0.29,3.37,0.30,3.35
388.815,0.12,3.47,0.28,3.37
388.837,0.29,3.49,0.27,3.41
388.859,0.29,3.46,0.26,3.41
388.881,0.32,3.47,0.26,3.45
388.903,0.26,3.57,0.26,3.49
388.925,0.37,3.41,0.31,3.48
388.947,0.20,3.54,0.29,3.49
388.969,0.23,3.42,0.28,3.48
388.991,0.17,3.50,0.25,3.49
389.013,0.20,3.46,0.23,3.47
389.035,0.26,3.39,0.21,3.46
389.057,0.31,3.33,0.23,3.42
389.079,0.24,3.39,0.24,3.41
389.101,0.40,3.44,0.28,3.40
389.123,0.29,3.41,0.30,3.39
389.145,0.38,3.24,0.32,3.36
389.167,0.24,3.18,0.31,3.33
389.189,0.33,3.20,0.33,3.29
389.211,0.41,3.33,0.33,3.27
389.233,0.42,3.23,0.36,3.24
389.255,0.26,3.11,0.33,3.21
389.277,0.30,3.11,0.34,3.20
389.299,0.27,3.28,0.33,3.21
389.321,0.37,3.18,0.32,3.18
389.343,0.22,3.24,0.28,3.18
389.365,0.18,3.33,0.27,3.23
389.387,0.38,3.28,0.28,3.26
389.409,0.40,3.32,0.31,3.27
389.431,0.22,3.51,0.28,3.34
389.453,0.32,3.46,0.30,3.38
389.475,0.41,3.49,0.35,3.41
389.497,0.46,3.30,0.36,3.42
389.519,0.43,3.29,0.37,3.41
389.541,0.49,3.45,0.42,3.40
389.563,0.53,3.39,0.46,3.38
389.585,0.36,3.42,0.45,3.37
389.607,0.47,3.38,0.46,3.39
389.629,0.41,3.38,0.45,3.40
389.651,0.30,3.28,0.41,3.37
389.673,0.42,3.17,0.39,3.33
389.695,0.30,3.32,0.38,3.31
389.717,0.34,3.31,0.35,3.29
389.739,0.49,3.44,0.37,3.30
389.761,0.44,3.41,0.40,3.33
389.783,0.36,3.34,0.39,3.36
389.805,0.33,3.16,0.39,3.33
389.827,0.31,3.15,0.39,3.30
389.849,0.37,3.31,0.36,3.27
389.871,0.34,3.34,0.34,3.26
389.893,0.38,3.38,0.35,3.27
389.915,0.50,3.40,0.38,3.32
389.937,0.23,3.43,0.36,3.37
389.959,0.24,3.32,0.34,3.37
389.981,0.21,3.11,0.31,3.33
390.003,0.24,3.20,0.28,3.29
390.025,0.37,3.42,0.26,3.30
390.047,0.30,3.38,0.27,3.29
390.069,0.35,3.37,0.29,3.30
390.091,0.39,3.43,0.33,3.36
390.113,0.34,3.40,0.35,3.40
390.135,0.27,3.49,0.33,3.41
390.157,0.26,3.42,0.32,3.42
390.179,0.20,3.29,0.29,3.41
390.201,0.25,3.37,0.26,3.39
390.223,0.35,3.45,0.27,3.40
390.245,0.36,3.55,0.28,3.42
390.267,0.41,3.51,0.31,3.43
390.289,0.40,3.46,0.35,3.47
390.311,0.27,3.45,0.36,3.48
390.333,0.12,3.54,0.31,3.50
390.355,0.26,3.59,0.29,3.51
390.377,0.43,3.53,0.30,3.51
390.399,0.57,3.37,0.33,3.50
390.421,0.31,3.48,0.34,3.50
390.443,0.29,3.47,0.37,3.49
390.465,0.27,3.36,0.37,3.44
390.487,0.39,3.38,0.37,3.41
390.509,0.45,3.50,0.34,3.44
390.531,0.48,3.46,0.38,3.43
390.553,0.43,3.42,0.40,3.42
390.575,0.33,3.52,0.42,3.46
390.597,0.11,3.45,0.36,3.47
390.619,0.21,3.37,0.31,3.44
390.641,0.29,3.23,0.27,3.40
390.663,0.21,3.22,0.23,3.36
390.685,0.31,3.15,0.23,3.28
390.707,0.38,3.35,0.28,3.26
390.729,0.27,3.39,0.29,3.27
390.751,0.31,3.47,0.30,3.32
390.773,0.35,3.46,0.32,3.36
390.795,0.30,3.21,0.32,3.38
390.817,0.23,3.30,0.29,3.37
390.839,0.33,3.44,0.30,3.38
390.861,0.39,3.41,0.32,3.36
390.883,0.22,3.32,0.29,3.34
390.905,0.37,3.22,0.31,3.34
390.927,0.37,3.42,0.34,3.36
390.949,0.31,3.40,0.33,3.35
390.971,0.42,3.54,0.34,3.38
390.993,0.22,3.44,0.34,3.40
391.015,0.38,3.55,0.34,3.47
391.037,0.45,3.35,0.36,3.46
391.059,0.38,3.39,0.37,3.45
391.081,0.32,3.33,0.35,3.41
391.103,0.18,3.33,0.34,3.39
391.125,-0.02,3.44,0.26,3.37
391.147,0.16,3.33,0.20,3.36
391.169,0.09,3.30,0.15,3.35
391.191,0.21,3.22,0.12,3.32
391.213,0.33,3.28,0.15,3.31
391.235,0.38,3.40,0.23,3.31
391.257,0.37,3.53,0.28,3.35
391.279,0.27,3.53,0.31,3.39
391.301,0.43,3.27,0.36,3.40
391.323,0.50,3.12,0.39,3.37
391.345,0.51,3.22,0.42,3.33
391.367,0.46,3.24,0.43,3.28
391.389,0.34,3.36,0.45,3.24
391.411,0.36,3.30,0.43,3.25
391.433,0.38,3.26,0.41,3.28
391.455,0.35,3.24,0.38,3.28
391.477,0.23,3.41,0.33,3.31
391.499,0.39,3.55,0.34,3.35
391.521,0.34,3.55,0.34,3.40
391.543,0.39,3.38,0.34,3.43
391.565,0.34,3.39,0.34,3.46
391.587,0.34,3.38,0.36,3.45
391.609,0.29,3.35,0.34,3.41
391.631,0.38,3.31,0.35,3.36
391.653,0.30,3.35,0.33,3.36
391.675,0.38,3.35,0.34,3.35
391.697,0.34,3.32,0.34,3.34
391.719,0.22,3.41,0.32,3.35
391.741,0.26,3.37,0.30,3.36
391.763,0.34,3.51,0.31,3.39
391.785,0.45,3.58,0.32,3.44
391.807,0.41,3.39,0.34,3.45
391.829,0.41,3.38,0.37,3.45
391.851,0.57,3.35,0.44,3.44
391.873,0.32,3.29,0.43,3.40
391.895,0.39,3.22,0.42,3.33
391.917,0.34,3.41,0.41,3.33
391.939,0.29,3.29,0.38,3.31
391.961,0.49,3.38,0.37,3.32
391.983,0.39,3.35,0.38,3.33
392.005,0.37,3.36,0.38,3.36
392.027,0.43,3.27,0.39,3.33
392.049,0.27,3.37,0.39,3.35
392.071,0.26,3.40,0.34,3.35
392.093,0.35,3.46,0.34,3.37
392.115,0.30,3.25,0.32,3.35
392.137,0.35,3.31,0.31,3.36
392.159,0.28,3.47,0.31,3.38
392.181,0.28,3.53,0.31,3.40
392.203,0.23,3.51,0.29,3.41
392.225,0.25,3.33,0.28,3.43
392.247,0.23,3.42,0.25,3.45
392.269,0.27,3.40,0.25,3.44
392.291,0.36,3.28,0.27,3.39
392.313,0.26,3.36,0.27,3.36
392.335,0.20,3.42,0.26,3.38
392.357,0.35,3.43,0.29,3.38
392.379,0.27,3.48,0.29,3.39
392.401,0.29,3.41,0.27,3.42
392.423,0.29,3.39,0.28,3.43
392.445,0.40,3.16,0.32,3.37
392.467,0.31,3.21,0.31,3.33
392.489,0.31,3.24,0.32,3.28
392.511,0.34,3.41,0.33,3.28
392.533,0.34,3.29,0.34,3.26
392.555,0.41,3.30,0.34,3.29
392.577,0.42,3.36,0.36,3.32
392.599,0.37,3.33,0.38,3.34
392.621,0.37,3.25,0.38,3.31
392.643,0.39,3.23,0.39,3.29
392.665,0.31,3.30,0.37,3.29
392.687,0.26,3.19,0.34,3.26
392.709,0.21,3.50,0.31,3.29
392.731,0.20,3.47,0.27,3.34
392.753,0.22,3.33,0.24,3.36
392.775,0.32,3.43,0.24,3.38
392.797,0.42,3.59,0.27,3.46
392.819,0.36,3.42,0.30,3.45
392.841,0.39,3.37,0.34,3.43
392.863,0.56,3.28,0.41,3.42
392.885,0.36,3.23,0.42,3.38
392.907,0.45,3.48,0.42,3.36
392.929,0.39,3.51,0.43,3.37
392.951,0.39,3.44,0.43,3.39
392.973,0.54,3.39,0.43,3.41
392.995,0.42,3.35,0.44,3.43
393.017,0.45,3.25,0.44,3.39
393.039,0.40,3.24,0.44,3.33
393.061,0.35,3.26,0.43,3.30
393.083,0.39,3.33,0.40,3.29
393.105,0.44,3.30,0.41,3.28
393.127,0.32,3.44,0.38,3.31
393.149,0.32,3.31,0.36,3.33
393.171,0.25,3.39,0.34,3.35
393.193,0.44,3.38,0.35,3.36
393.215,0.39,3.36,0.34,3.38
393.237,0.30,3.40,0.34,3.37
393.259,0.43,3.40,0.36,3.39
393.281,0.48,3.43,0.41,3.39
393.303,0.49,3.23,0.42,3.36
393.325,0.39,3.36,0.42,3.36
393.347,0.38,3.53,0.43,3.39
393.369,0.40,3.43,0.43,3.40
393.391,0.33,3.39,0.40,3.39
393.413,0.30,3.41,0.36,3.42
393.435,0.27,3.26,0.34,3.40
393.457,0.32,3.40,0.32,3.38
393.479,0.29,3.30,0.30,3.35
393.501,0.31,3.33,0.30,3.34
393.523,0.40,3.27,0.32,3.31
393.545,0.24,3.34,0.31,3.33
393.567,0.17,3.57,0.28,3.36
393.589,0.33,3.51,0.29,3.40
393.611,0.39,3.41,0.31,3.42
393.633,0.26,3.51,0.28,3.47
393.655,0.22,3.48,0.27,3.50
393.677,0.33,3.46,0.31,3.47
393.699,0.12,3.40,0.26,3.45
393.721,0.34,3.39,0.25,3.45
393.743,0.34,3.41,0.27,3.43
393.765,0.29,3.24,0.28,3.38
393.787,0.15,3.33,0.25,3.35
393.809,0.21,3.28,0.27,3.33
393.831,0.25,3.47,0.25,3.35
393.853,0.33,3.41,0.25,3.35
393.875,0.37,3.56,0.26,3.41
393.897,0.39,3.44,0.31,3.43
393.919,0.29,3.59,0.33,3.49
393.941,0.23,3.44,0.32,3.49
393.963,0.15,3.39,0.29,3.48
393.985,0.21,3.27,0.25,3.43
394.007,0.27,3.16,0.23,3.37
394.029,0.20,3.31,0.21,3.31
394.051,0.28,3.39,0.22,3.30
394.073,0.49,3.27,0.29,3.28
394.095,0.42,3.34,0.33,3.29
394.117,0.45,3.25,0.37,3.31
394.139,0.37,3.27,0.40,3.30
394.161,0.39,3.14,0.42,3.25
394.183,0.30,3.19,0.39,3.24
394.205,0.45,3.18,0.39,3.21
394.227,0.41,3.35,0.38,3.23
394.249,0.30,3.36,0.37,3.24
394.271,0.27,3.35,0.35,3.29
394.293,0.21,3.32,0.33,3.31
394.315,0.29,3.39,0.30,3.35
394.337,0.33,3.44,0.28,3.37
394.359,0.24,3.28,0.27,3.36
394.381,0.09,3.20,0.23,3.33
394.403,0.20,3.25,0.23,3.31
394.425,0.17,3.20,0.21,3.27
394.447,0.27,3.31,0.19,3.25
394.469,0.27,3.27,0.20,3.25
394.491,0.36,3.20,0.25,3.25
394.513,0.23,3.26,0.26,3.25
394.535,0.32,3.12,0.29,3.23
394.557,0.30,3.23,0.30,3.22
394.579,0.20,3.48,0.28,3.26
394.601,0.35,3.55,0.28,3.33
394.623,0.41,3.35,0.32,3.35
394.645,0.35,3.30,0.32,3.38
394.667,0.38,3.27,0.34,3.39
394.689,0.37,3.21,0.37,3.34
394.711,0.45,3.25,0.39,3.28
394.733,0.29,3.34,0.37,3.27
394.755,0.24,3.49,0.35,3.31
394.777,0.23,3.48,0.32,3.35
394.799,0.20,3.46,0.28,3.40
394.821,0.28,3.31,0.25,3.42
394.843,0.28,3.33,0.25,3.41
394.865,0.37,3.25,0.27,3.37
394.887,0.33,3.53,0.29,3.38
394.909,0.40,3.53,0.33,3.39
394.931,0.43,3.36,0.36,3.40
394.953,0.47,3.29,0.40,3.39
394.975,0.33,3.21,0.39,3.38
394.997,0.38,3.21,0.40,3.32
395.019,0.29,3.23,0.38,3.26
395.041,0.36,3.14,0.37,3.22
395.063,0.29,3.21,0.33,3.20
395.085,0.31,3.44,0.33,3.25
395.107,0.36,3.34,0.32,3.27
395.129,0.58,3.44,0.38,3.31
395.151,0.31,3.36,0.37,3.36
395.173,0.36,3.28,0.38,3.37
395.195,0.20,3.45,0.36,3.37
395.217,0.22,3.45,0.33,3.40
395.239,0.25,3.40,0.27,3.39
395.261,0.28,3.30,0.26,3.38
395.283,0.27,3.34,0.24,3.39
395.305,0.53,3.33,0.31,3.36
395.327,0.37,3.26,0.34,3.33
395.349,0.28,3.28,0.35,3.30
395.371,0.30,3.39,0.35,3.32
395.393,0.44,3.34,0.38,3.32
395.415,0.38,3.32,0.35,3.32
395.437,0.28,3.26,0.34,3.32
395.459,0.40,3.33,0.36,3.33
395.481,0.43,3.28,0.39,3.31
395.503,0.53,3.20,0.40,3.28
395.525,0.41,3.22,0.41,3.26
395.547,0.31,3.37,0.42,3.28
395.569,0.33,3.41,0.40,3.30
395.591,0.29,3.39,0.37,3.32
395.613,0.35,3.48,0.34,3.37
395.635,0.31,3.28,0.32,3.39
395.657,0.39,3.20,0.33,3.35
395.679,0.32,3.28,0.33,3.33
395.701,0.39,3.41,0.35,3.33
395.723,0.40,3.38,0.36,3.31
395.745,0.27,3.43,0.35,3.34
395.767,0.44,3.37,0.36,3.37
395.789,0.50,3.33,0.40,3.38
395.811,0.22,3.41,0.37,3.38
395.833,0.29,3.33,0.34,3.37
395.855,0.24,3.37,0.34,3.36
395.877,0.24,3.45,0.30,3.38
395.899,0.22,3.23,0.24,3.36
395.921,0.31,3.25,0.26,3.33
395.943,0.38,3.23,0.28,3.31
395.965,0.29,3.38,0.29,3.31
395.987,0.19,3.41,0.28,3.30
396.009,0.20,3.37,0.27,3.33
396.031,0.23,3.42,0.26,3.36
396.053,0.17,3.27,0.22,3.37
396.075,0.24,3.49,0.21,3.39
396.097,0.22,3.66,0.21,3.44
396.119,0.40,3.67,0.25,3.50
396.141,0.37,3.69,0.28,3.56
396.163,0.36,3.63,0.32,3.63
396.185,0.45,3.52,0.36,3.63
396.207,0.35,3.47,0.39,3.60
396.229,0.36,3.49,0.38,3.56
396.251,0.26,3.66,0.36,3.55
396.273,0.37,3.57,0.36,3.54
396.295,0.36,3.51,0.34,3.54
396.317,0.21,3.46,0.31,3.54
396.339,0.20,3.49,0.28,3.54
396.361,0.33,3.37,0.29,3.48
396.383,0.27,3.35,0.27,3.44
396.405,0.28,3.32,0.26,3.40
396.427,0.33,3.24,0.28,3.35
396.449,0.31,3.33,0.30,3.32
396.471,0.40,3.32,0.32,3.31
396.493,0.41,3.32,0.35,3.31
396.515,0.37,3.26,0.36,3.29
396.537,0.38,3.39,0.37,3.32
396.559,0.40,3.53,0.39,3.36
396.581,0.41,3.48,0.39,3.40
396.603,0.44,3.38,0.40,3.41
396.625,0.26,3.25,0.38,3.41
396.647,0.27,3.19,0.36,3.37
396.669,0.18,3.26,0.31,3.31
396.691,0.25,3.32,0.28,3.28
396.713,0.33,3.24,0.26,3.25
396.735,0.32,3.28,0.27,3.26
396.757,0.21,3.24,0.26,3.27
396.779,0.23,3.23,0.27,3.26
396.801,0.34,3.24,0.29,3.25
396.823,0.21,3.31,0.26,3.26
396.845,0.24,3.27,0.25,3.26
396.867,0.34,3.36,0.27,3.28
396.889,0.29,3.42,0.28,3.32
396.911,0.29,3.59,0.27,3.39
396.933,0.38,3.54,0.31,3.44
396.955,0.44,3.41,0.35,3.46
396.977,0.51,3.36,0.38,3.46
396.999,0.46,3.39,0.42,3.46
397.021,0.34,3.45,0.43,3.43
397.043,0.25,3.31,0.40,3.38
397.065,0.23,3.29,0.36,3.36
397.087,0.29,3.33,0.31,3.35
397.109,0.29,3.36,0.28,3.35
397.131,0.24,3.36,0.26,3.33
397.153,0.31,3.35,0.27,3.34
397.175,0.43,3.43,0.31,3.37
397.197,0.44,3.38,0.34,3.38
397.219,0.36,3.34,0.36,3.37
397.241,0.41,3.26,0.39,3.35
397.263,0.36,3.26,0.40,3.33
397.285,0.28,3.36,0.37,3.32
397.307,0.17,3.40,0.32,3.32
397.329,0.27,3.32,0.30,3.32
397.351,0.23,3.37,0.26,3.34
397.373,0.29,3.49,0.25,3.39
397.395,0.22,3.29,0.24,3.37
397.417,0.18,3.23,0.24,3.34
397.439,0.41,3.30,0.27,3.34
397.461,0.43,3.18,0.31,3.30
397.483,0.43,3.15,0.33,3.23
397.505,0.39,3.06,0.37,3.18
397.527,0.36,3.24,0.40,3.19
397.549,0.29,3.24,0.38,3.17
397.571,0.23,3.28,0.34,3.19
397.593,0.34,3.37,0.32,3.24
397.615,0.25,3.65,0.29,3.36
397.637,0.20,3.53,0.26,3.41
397.659,0.43,3.32,0.29,3.43
397.681,0.42,3.43,0.33,3.46
397.703,0.40,3.26,0.34,3.44
397.725,0.37,3.34,0.36,3.38
397.747,0.33,3.36,0.39,3.34
397.769,0.35,3.41,0.37,3.36
397.791,0.36,3.16,0.36,3.31
397.813,0.41,3.29,0.36,3.31
397.835,0.38,3.19,0.37,3.28
397.857,0.24,3.30,0.35,3.27
397.879,0.32,3.22,0.34,3.23
397.901,0.32,3.34,0.33,3.27
397.923,0.41,3.23,0.33,3.26
397.945,0.47,3.31,0.35,3.28
397.967,0.40,3.15,0.38,3.25
397.989,0.27,3.28,0.37,3.26
398.011,0.24,3.25,0.36,3.24
398.033,0.35,3.38,0.35,3.27
398.055,0.14,3.45,0.28,3.30
398.077,0.22,3.40,0.24,3.35
398.099,0.28,3.38,0.25,3.37
398.121,0.26,3.43,0.25,3.41
398.143,0.32,3.43,0.24,3.42
398.165,0.32,3.31,0.28,3.39
398.187,0.31,3.40,0.30,3.39
398.209,0.42,3.34,0.33,3.38
398.231,0.40,3.49,0.35,3.39
398.253,0.48,3.59,0.39,3.43
398.275,0.34,3.51,0.39,3.47
398.297,0.20,3.31,0.37,3.45
398.319,0.27,3.38,0.34,3.46
398.341,0.26,3.47,0.31,3.45
398.363,0.32,3.19,0.28,3.37
398.385,0.44,3.34,0.30,3.34
398.407,0.37,3.38,0.33,3.35
398.429,0.32,3.38,0.34,3.35
398.451,0.37,3.35,0.36,3.33
398.473,0.24,3.39,0.35,3.37
398.495,0.18,3.33,0.30,3.37
398.517,0.16,3.33,0.25,3.36
398.539,0.41,3.41,0.27,3.36
398.561,0.32,3.35,0.26,3.36
398.583,0.24,3.44,0.26,3.37
398.605,0.22,3.27,0.27,3.36
398.627,0.27,3.44,0.29,3.38
398.649,0.54,3.40,0.32,3.38
398.671,0.30,3.39,0.31,3.39
398.693,0.31,3.30,0.33,3.36
398.715,0.11,3.39,0.31,3.38
398.737,0.16,3.59,0.28,3.41
398.759,0.17,3.47,0.21,3.43
398.781,0.27,3.52,0.20,3.45
398.803,0.44,3.35,0.23,3.46
398.825,0.34,3.32,0.28,3.45
398.847,0.38,3.35,0.32,3.40
398.869,0.38,3.15,0.36,3.34
398.891,0.47,3.12,0.40,3.26
398.913,0.36,3.15,0.39,3.22
398.935,0.32,3.28,0.38,3.21
398.957,0.31,3.36,0.37,3.21
398.979,0.38,3.48,0.37,3.28
399.001,0.38,3.34,0.35,3.32
399.023,0.33,3.42,0.34,3.38
399.045,0.27,3.37,0.33,3.39
399.067,0.19,3.41,0.31,3.40
399.089,0.31,3.50,0.30,3.41
399.111,0.49,3.27,0.32,3.39
399.133,0.35,3.23,0.32,3.36
399.155,0.25,3.42,0.32,3.37
399.177,0.33,3.29,0.35,3.34
399.199,0.15,3.40,0.31,3.32
399.221,0.26,3.27,0.27,3.32
399.243,0.23,3.27,0.24,3.33
399.265,0.24,3.21,0.24,3.29
399.287,0.22,3.38,0.22,3.31
399.309,0.23,3.34,0.24,3.29
399.331,0.29,3.33,0.24,3.31
399.353,0.20,3.49,0.24,3.35
399.375,0.24,3.41,0.24,3.39
399.397,0.37,3.40,0.27,3.39
399.419,0.37,3.48,0.29,3.42
399.441,0.32,3.35,0.30,3.43
399.463,0.30,3.43,0.32,3.41
399.485,0.39,3.34,0.35,3.40
399.507,0.28,3.44,0.33,3.41
399.529,0.20,3.46,0.30,3.40
399.551,0.38,3.61,0.31,3.46
399.573,0.26,3.53,0.30,3.48
399.595,0.14,3.53,0.25,3.51
399.617,0.38,3.38,0.27,3.50
399.639,0.46,3.32,0.32,3.47
399.661,0.34,3.57,0.32,3.47
399.683,0.42,3.53,0.35,3.47
399.705,0.30,3.31,0.38,3.42
399.727,0.44,3.44,0.39,3.43
399.749,0.43,3.57,0.39,3.48
399.771,0.39,3.57,0.40,3.48
399.793,0.45,3.48,0.40,3.47
399.815,0.57,3.32,0.46,3.48
399.837,0.55,3.33,0.48,3.45
399.859,0.42,3.33,0.48,3.41
